player_id,player_name,vaep_value,offensive_value,defensive_value,count,minutes_played,vaep_rating,offensive_rating,defensive_rating
5641,Michael Murillo,-0.22056921,-0.030735362,-0.18983385,182,188,-0.10559164209568754,-0.014713737558811269,-0.09087790834142807
5642,Axel Witsel,0.48830172,0.4093474,0.07895436,648,561,0.0783371746858811,0.06567070020923853,0.012666475326619684
5643,Luis Tejada,-0.039182648,0.09836348,-0.13754614,50,63,-0.055975210098993214,0.1405192632523794,-0.1964944809202164
5644,Ismael Díaz,-0.00012433436,0.022052871,-0.022177204,20,32,-0.00034969038097187877,0.062023699283599854,-0.062373388558626175
5645,Armando Cooper,-0.22438154,-0.09024372,-0.13413781,178,188,-0.10741669066408847,-0.043201781333761013,-0.06421490933032746
5646,Aníbal Godoy,0.14117545,0.10854178,0.032633673,226,252,0.05041980364966014,0.03876491955348423,0.011654883150070433
5647,Ali Maâloul,0.37392807,0.32213607,0.05179199,206,187,0.1799653813163227,0.15503875202036158,0.02492662419609845
5648,Farouk Ben Mustapha,0.46568978,0.016337983,0.4493518,83,173,0.24226635177700506,0.008499528631309554,0.23376683141454796
5649,Anice Badri,0.20698148,0.11052607,0.09645541,198,239,0.07794282027368266,0.04162069743647236,0.0363221228372103
5650,Ferjani Sassi,0.48003632,0.5812892,-0.10125283,307,198,0.21819833312371764,0.26422234737511835,-0.04602401425140073
5651,Yassine Meriah,0.536439,0.369148,0.16729102,349,284,0.1699982764015735,0.11698352115255006,0.053014758607031594
5652,Saber Khalifa,-0.029335273,-0.022834595,-0.006500679,6,10,-0.2640174627304077,-0.20551135540008544,-0.05850611329078674
5653,Mouez Hassen,-0.041100837,0.020618416,-0.06171925,10,14,-0.2642196757452829,0.13254696130752563,-0.39676659447806223
5654,Fakhreddine Ben Youssef,0.39965245,0.35357684,0.046075575,212,284,0.1266504207127531,0.11204899532694212,0.01460141531178649
5655,Dylan Bronn,1.0566639,1.0092841,0.047379743,103,117,0.812818347898304,0.7763724041800214,0.03644595594487639
5656,Syam Ben Youssef,-0.28827155,0.04934256,-0.3376141,92,134,-0.19361521592780725,0.033140527668283945,-0.22675572580365994
5657,Mohamed Amine Ben Amor,-0.01425251,0.00062131346,-0.014873824,15,22,-0.0583057241006331,0.002541736953637817,-0.060847461223602295
5658,Łukasz Piszczek,0.6596574,0.61205125,0.04760613,203,177,0.3354190244513043,0.31121250734490863,0.02420650633041468
5659,Khadim N'Diaye,0.3486849,0.3128993,0.035785634,114,281,0.11167843910298737,0.10021685535797445,0.011461591381195176
5660,Piotr Zieliński,0.28189632,0.2939784,-0.012082059,320,267,0.09502123000469993,0.09909384080979708,-0.004072604107946046
5661,M'Baye Niang,0.7003946,0.8093724,-0.10897787,212,244,0.25834225826576107,0.2985390209760822,-0.04019675489331855
5662,Thiago Cionek,0.082959026,0.12857391,-0.045614883,155,94,0.07942885540901347,0.12310267509298121,-0.04367382475670348
5663,Jakub Błaszczykowski,-0.0692216,-0.056141473,-0.01308013,23,45,-0.13844320509168836,-0.11228294372558593,-0.02616026136610243
5664,Salif Sané,0.023054646,0.06155633,-0.038501687,242,281,0.007384050783313466,0.01971555180396898,-0.012331501020655514
5665,Arkadiusz Milik,-0.15120757,-0.14455712,-0.00665044,42,72,-0.18900945451524523,-0.1806963947084215,-0.008313049872716268
5666,Dawid Kownacki,-0.117174745,-0.122942284,0.0057675443,60,78,-0.13520162533491087,-0.14185648698073167,0.006654858589172363
5667,Kamil Grosicki,0.43489486,0.59307516,-0.15818028,143,226,0.17318821797328712,0.23618036455812708,-0.06299214658483995
5668,Robert Lewandowski,-0.7520608,-0.5267765,-0.22528428,200,282,-0.2400193992235982,-0.16812016101593666,-0.07189923820766152
5669,Wojciech Szczęsny,0.20220917,0.08621665,0.115992524,75,189,0.09629008378932084,0.04105554812799686,0.05523453566132399
5670,Michał Pazdan,0.39135274,0.29422426,0.09712848,289,173,0.20359392111012012,0.15306463958211028,0.05052926499030493
5671,Alfred N'Diaye,-0.11371626,-0.15936472,0.04564847,91,150,-0.06822975794474284,-0.09561882654825847,0.027389081319173177
5672,Maciej Rybus,0.076092154,-0.019366333,0.095458485,153,189,0.03623435863111385,-0.009222063437971488,0.04545642206908534
5673,Bartosz Bereszyński,0.18597381,0.18707305,-0.0010992545,152,176,0.09510024027390913,0.09566235542297363,-0.000562118747356263
5674,Moussa Wagué,1.6404148,1.6130862,0.027328558,168,208,0.7097948514498197,0.6979700235220102,0.011824856583888713
5675,Kalidou Koulibaly,0.07849653,0.10180107,-0.023304531,218,281,0.025141237469330377,0.032605323927258255,-0.007464084760998492
5676,Cheikh N'Doye,-0.0017770883,0.047313955,-0.049091037,34,47,-0.003402935063585322,0.09060119060759848,-0.09400411362343646
5677,Fedor Kudryashov,0.22065617,0.20743926,0.013216902,169,356,0.05578386113884744,0.052442507797412656,0.003341351667147004
5678,Jefferson Lerma,0.028158035,0.06877855,-0.040620517,186,190,0.013338016208849455,0.0325793140812924,-0.01924129787244295
5679,Yūya Ōsako,0.30275586,0.42048046,-0.11772462,188,320,0.08515008687973022,0.11826013326644898,-0.033110049366950986
5680,Óscar Murillo,-0.12321855,-0.10162066,-0.021597896,82,95,-0.11673336029052735,-0.09627220756129215,-0.02046116402274684
5681,Makoto Hasebe,0.17999429,0.308409,-0.12841474,398,296,0.05472799249597498,0.09377301061475599,-0.039045021340653706
5682,Gen Shōji,0.58306044,0.40534592,0.17771451,355,284,0.18477267950353488,0.12845469192719797,0.05631797750231246
5683,Keisuke Honda,0.5548688,0.755822,-0.20095323,83,64,0.7802842855453491,1.062874674797058,-0.28259047865867615
5684,Shinji Kagawa,0.38661212,0.4413241,-0.054711986,283,235,0.1480642115816157,0.1690177430497839,-0.020953527409979637
5685,Carlos Sánchez,-1.3640949,0.12320829,-1.4873031,144,266,-0.4615358625139509,0.04168701530399179,-0.5032228742327008
5686,Wílmar Barrios,0.48682076,0.19331953,0.29350126,274,287,0.15266156611957615,0.060622849946238025,0.0920387228191522
5687,Takashi Inui,1.7962482,1.6937486,0.102499604,296,305,0.5300404533011014,0.49979468173668035,0.030245784071625256
5688,Carlos Bacca,-1.2145214,-0.53395844,-0.680563,65,110,-0.9936993685635653,-0.43687508322975854,-0.5568242506547407
5689,Juan Cuadrado,0.82698804,1.715481,-0.88849306,416,345,0.21573601321897645,0.44751679793648097,-0.23178080683169158
5690,Yuto Nagatomo,0.4434462,0.377073,0.06637321,359,377,0.10586248342175067,0.09001742497047,0.015845062245740813
5691,Johan Mojica,0.30127203,0.29622325,0.0050487993,446,410,0.06613288507228944,0.06502461782315883,0.0011082729915293252
5692,Juan Fernando Quintero,1.6778498,1.8443131,-0.1664634,374,309,0.4886941261661863,0.5371786074345166,-0.0484844874409796
5693,Gaku Shibasaki,0.66840404,0.6288215,0.039582532,461,346,0.17386232497375134,0.16356628065164378,0.010296033986042001
5694,Hotaru Yamaguchi,0.13693243,0.123578675,0.013353761,178,124,0.09938644593761813,0.08969420002352807,0.009692245914090064
5695,James Rodríguez,0.6634718,0.660061,0.003410825,237,163,0.36633413115893404,0.3644508642653015,0.0018832776809762591
5696,Santiago Arias,0.20724705,0.19499932,0.012247733,396,398,0.046864912138512384,0.044095322115337426,0.0027695879265291607
5697,Genki Haraguchi,0.8545502,0.92942184,-0.07487165,213,249,0.30887355574642317,0.33593560031140185,-0.027062042649969996
5713,Mohammed Kanoo,-0.02243378,-0.010548751,-0.011885029,21,20,-0.10095200538635254,-0.047469377517700195,-0.05348263382911682
5714,Mohammed Al Owais,0.17218249,0.014173718,0.15800875,40,94,0.16485557150333485,0.013570581344847983,0.1512849787448315
5715,Ali Albulayhi,0.1538218,0.07887194,0.07494985,81,94,0.14727618846487492,0.07551569127021952,0.0717604971946554
5716,Hussain Al Mogahwi,-0.0041734204,-0.044409107,0.040235683,234,146,-0.0025726564942973934,-0.02737547763406414,0.024802818690260797
5717,Diego Laxalt,0.22812584,0.27526122,-0.04713539,243,319,0.06436152443243044,0.07765990589105971,-0.01329838594299125
5718,Rodrigo,-0.28306767,-0.27289134,-0.010176351,35,42,-0.606573604402088,-0.5847671599615187,-0.02180646714710054
5719,Marco Asensio,-0.21649049,-0.19419287,-0.022297628,143,142,-0.13721228317475656,-0.1230799849604217,-0.014132299893338916
5720,Milad Mohammadi,0.023912532,0.03463978,-0.010727247,42,68,0.03164894089979284,0.045846767285290885,-0.01419782726203694
5721,Daniel Carvajal,0.23011187,0.4165872,-0.18647534,337,246,0.084187267272453,0.1524099489537681,-0.06822268168131511
5722,Saeid Ezatolahi,-0.26794592,-0.04103778,-0.22690812,103,169,-0.14269309636403824,-0.02185443872530785,-0.12083863929883969
5723,Gelson Martins,0.009749044,0.0040653506,0.005683694,29,37,0.02371388995969618,0.009888690871161383,0.013825202310407484
5724,Fayçal Fajr,0.13217413,0.14006121,-0.007887082,45,44,0.2703561782836914,0.28648885813626374,-0.016132667660713196
5725,Mehdi Carcela-González,-0.07337497,-0.068731196,-0.0046437704,18,21,-0.3144641603742327,-0.2945622716631208,-0.019901873100371587
5726,Khalid Boutaïb,0.8052679,0.8518586,-0.04659075,68,138,0.5251746799634851,0.5555599599644758,-0.030385269634965538
5727,Nabil Dirar,0.30309147,0.3476434,-0.044551935,190,191,0.14281797159404655,0.16381102956402363,-0.020993057969977094
5732,Andreas Cornelius,-0.20991355,-0.16176072,-0.04815284,84,165,-0.11449830026337594,-0.08823312123616536,-0.026265187696977096
5737,Steven Nzonzi,0.24265258,0.2184309,0.024221664,188,167,0.13077084889668905,0.11771725180620204,0.013053591379862346
5738,Anderson Santamaría,0.2585524,0.16909885,0.08945356,145,143,0.16272528855117052,0.10642585220870439,0.05629944301151729
5739,Vedran Ćorluka,0.20044935,0.081246726,0.119202614,132,138,0.13072783705117047,0.05298699503359587,0.07774083510689113
5741,Enzo Pérez,0.04261014,0.056831025,-0.01422089,239,192,0.019973502804835636,0.02663954347372055,-0.006666041910648346
5742,Gabriel Mercado,1.0020847,0.95994645,0.042138282,358,283,0.3186841769268993,0.30528332066620195,0.013400867212787534
5743,Paulo Dybala,-0.052048784,-0.026028972,-0.026019812,26,27,-0.17349594610708732,-0.0867632406729239,-0.0867327054341634
5829,Jón Dadi Bödvarsson,0.016182229,0.000468174,0.015714059,37,70,0.020805723326546805,0.0006019379943609238,0.02020378964287894
5830,Kenneth Omeruo,0.21693377,0.11786507,0.099068694,152,185,0.10553535255225929,0.05733976621885557,0.04819558117840741
5831,Sverrir Ingi Ingason,-0.19734071,-0.2404925,0.043151774,84,126,-0.14095765068417504,-0.17178035917736234,0.030822695247710696
5832,Tyronne Ebuehi,-0.2580147,0.018111175,-0.27612588,55,51,-0.4553200590844248,0.03196089641720641,-0.48728097653856467
5833,Nemanja Radonjić,0.05995458,0.059410825,0.0005437551,28,27,0.19984859890407985,0.1980360878838433,0.0018125169531062798
5834,Mario Gavranović,-0.4067476,-0.39150095,-0.015246679,43,118,-0.31023122496524097,-0.29860241130246956,-0.0116288227550054
5835,Josip Drmic,0.63104784,0.65555537,-0.024507515,48,126,0.4507484738788908,0.46825384715246776,-0.017505367596944172
5836,Bryan Oviedo,0.14129311,0.10458264,0.03671047,132,193,0.06588797989286907,0.04876910590137225,0.017118872756167396
5837,Douglas Costa,0.51843023,0.53139377,-0.012963499,137,91,0.5127332079541552,0.5255542797046703,-0.012821042930686867
5838,Fágner,0.7561468,0.6224971,0.13364974,437,382,0.17814975758497628,0.14666161861719262,0.031488158940020654
5839,Yeltsin Tejeda,-0.0110532,-0.005232024,-0.005821176,11,16,-0.062174249440431595,-0.02943013422191143,-0.032744113355875015
5936,Hamdi Nagguez,0.050270148,0.08202714,-0.031756993,196,167,0.027091697304548617,0.044206242361468466,-0.017114547912232176
5985,Jesús Corona,0.09997737,0.13998312,-0.040005755,58,45,0.1999547322591146,0.27996622721354164,-0.08001151084899902
5986,Hong Chul,-0.0030266677,0.06689432,-0.069920994,74,111,-0.002454055053693754,0.054238641584241715,-0.05669269905433998
5987,Giovani dos Santos,-0.014446,-0.015288742,0.00084274274,9,19,-0.06842842227534245,-0.07242035865783691,0.003991939127445221
5988,Ju Se-Jong,0.17025319,0.18775155,-0.017498357,88,94,0.1630083753707561,0.17976210979705162,-0.016753745839950887
5989,Moon Seon-Min,-0.009579347,0.028383316,-0.037962668,86,144,-0.00598709202475018,0.01773957245879703,-0.023726666967074077
6038,John Guidetti,-0.104629576,-0.049454786,-0.055174787,15,51,-0.18464043561150045,-0.08727314892937155,-0.09736726798263251
6039,Sebastian Rudy,0.052533943,0.040401217,0.012132726,33,30,0.15760183334350586,0.12120365301767985,0.03639817635218302
6040,Jonas Hector,-0.035509408,-0.07544797,0.039938554,204,163,-0.01960642059887845,-0.04165838686235112,0.02205196187540066
6138,Ricardo Ávila,0.271234,0.28115946,-0.009925447,91,113,0.21602708259515002,0.2239323168729259,-0.007905223728281207
6139,Felipe Baloy,1.0544065,1.0572835,-0.0028770044,35,26,3.649868598351112,3.6598275991586537,-0.009958860965875478
6140,Abdiel Arroyo,0.15919887,0.16588758,-0.0066887136,13,43,0.33320693082587666,0.34720655929210575,-0.013999632624692695
6191,Takashi Usami,0.1689462,0.10548359,0.063462615,90,72,0.2111827532450358,0.13185449441274008,0.07932827207777235
6192,Abel Aguilar,0.036236707,0.04133651,-0.0050998027,22,31,0.10520334397592852,0.12000922233827653,-0.014805879323713241
6193,Mateus Uribe,-1.1690254,-0.43821603,-0.73080933,199,195,-0.5395501943734976,-0.20225354708158053,-0.33729662772936697
6194,Łukasz Teodorczyk,-0.13873479,-0.10109119,-0.0376436,27,39,-0.3201571978055514,-0.23328737112192008,-0.086869845023522
6195,Jacek Góralski,0.18280745,0.09881189,0.08399556,143,188,0.08751420771822016,0.04730356500503865,0.04021064017681365
6196,Yerry Mina,2.3404083,2.3479712,-0.007562775,325,315,0.6686880929129464,0.6708489312065973,-0.0021607928805881076
6290,Motaz Hawsawi,0.09884447,-0.03442994,0.1332744,56,95,0.09364212437679893,-0.032617840014005965,0.1262599643908049
6291,Yasser Al Mosailem,0.038243346,0.005647559,0.032595787,22,95,0.036230539020739104,0.005350319335335179,0.030880220312821238
6292,Essam El Hadary,-0.09392,0.031820014,-0.12574002,32,95,-0.08897683996903269,0.030145276220221267,-0.11912212371826172
6297,Maxi Gómez,0.077783935,0.09224583,-0.014461894,12,38,0.18422510749415347,0.2184769730818899,-0.034251853039390164
6298,Igor Smolnikov,0.010082039,0.039146323,-0.029064285,27,94,0.009653015973720145,0.037480521709360975,-0.027827506369732795
6299,Aleksey Miranchuk,-0.042243596,-0.009663861,-0.032579735,47,59,-0.06443938562425516,-0.014741483381239035,-0.04969790022251969
6300,Sebastián Coates,0.20414838,0.13180387,0.072344504,123,94,0.19546121232053068,0.12619519740977186,0.06926601491075882
6301,Youssef En-Nesyri,0.7689668,0.7787842,-0.009817424,7,26,2.6618080139160156,2.6957913912259617,-0.033983391064863935
6302,Kasper Dolberg,-0.026753154,-0.02918204,0.0024288879,12,19,-0.12672546035365054,-0.13823071279023824,0.011505258710760819
6303,Viktor Fischer,0.028223725,0.014483979,0.013739745,24,34,0.07470985721139346,0.038339944446788114,0.036369912764605355
6304,Arnór Ingvi Traustason,-0.023684837,-0.022001486,-0.0016833515,3,5,-0.4263270854949951,-0.3960267543792725,-0.030300325155258177
6305,Milan Badelj,0.07395009,0.68806446,-0.61411434,158,122,0.05455334460149046,0.5075885272416912,-0.45303516700619556
6306,Albert Gudmundsson,-0.06731809,0.006811484,-0.07412958,3,10,-0.605862808227539,0.06130335927009582,-0.6671662330627441
6307,Duje Ćaleta-Car,-0.17629237,-0.1752387,-0.0010536709,74,94,-0.16879057376942735,-0.16778172837926986,-0.0010088338179791228
6308,Josip Pivarić,-0.97480345,0.11853586,-1.0933393,306,227,-0.3864859358329605,0.046996595575946015,-0.43348253561011496
6309,Tin Jedvaj,-0.056629147,0.05516764,-0.11179679,93,94,-0.054219398092716295,0.052820083942819146,-0.10703948203553544
6310,Filip Bradarić,-0.018068884,-0.027576426,0.0095075425,23,30,-0.054206649462381996,-0.08272927602132162,0.028522626558939616
6311,Lovre Kalinić,-0.09158634,0.023108654,-0.114695,34,94,-0.0876890446277375,0.02212530754982157,-0.10981435978666265
6312,Franco Armani,0.20597613,0.09607305,0.10990308,74,189,0.09808386949004319,0.045749068890929855,0.05233480059911334
6313,Wilder Cartagena,-0.058886945,0.020056462,-0.07894341,9,17,-0.3117544230292825,0.10618127093595617,-0.41793570798986096
6314,Tim Cahill,-0.18645658,-0.15256256,-0.033894043,25,42,-0.39954980214436847,-0.32691976002284456,-0.07263009321121942
6315,Paolo Hurtado,-0.14836867,-0.13304527,-0.0153234,45,32,-0.4172869026660919,-0.3741898238658905,-0.043097060173749924
6316,Oribe Peralta,-0.04000967,-0.030594619,-0.009415052,9,6,-0.6001450618108114,-0.4589192867279053,-0.1412257750829061
6317,Marco Fabián,0.22381407,0.1745401,0.049273975,32,30,0.6714422225952148,0.523620319366455,0.1478219191233317
6318,Andrija Živković,0.041626163,0.04427654,-0.0026503773,29,19,0.19717655683818616,0.20973097650628342,-0.012554418883825602
6320,Filipe Luis,0.46791115,0.47008175,-0.002170591,244,180,0.23395557403564454,0.23504087660047743,-0.0010852954453892177
6321,Milos Veljkovic,0.12849618,0.115632966,0.012863227,82,93,0.12435114255515478,0.11190287272135417,0.01244828393382411
6322,Niklas Süle,0.17419559,0.14234576,0.031849835,171,99,0.15835962391862965,0.12940523359510633,0.02895439514006027
6323,Yun Young-Sun,0.02552652,-0.001723496,0.027250016,25,99,0.02320592812817506,-0.0015668145032844158,0.02477274278197626
6324,Leon Goretzka,-0.28140962,-0.29121196,0.009802319,50,62,-0.4084978411274572,-0.42272703109248994,0.014229172660458473
6325,Ko Yo-Han,0.020358747,0.0016428158,0.018715931,11,21,0.08725177106403169,0.0070406390087945124,0.08021113418397449
6326,Rodney Wallace,-0.018236708,-0.022130193,0.0038934848,10,16,-0.10258147865533829,-0.12448233366012573,0.021900851279497147
6327,Randall Azofeifa,0.0025937965,-0.00022009155,0.0028138882,4,5,0.04668833613395691,-0.003961648046970368,0.05064998865127564
6328,Kendall Waston,0.74814814,0.7232251,0.024923049,75,95,0.7087719565943668,0.6851606670178865,0.023611309653834293
6329,Ian Smith,-0.0067462064,-0.0036191451,-0.0031270615,2,3,-0.20238620042800903,-0.1085743506749471,-0.09381184975306193
6330,Adnan Januzaj,1.1333463,1.1592885,-0.025942203,68,85,1.2000137329101563,1.2274819766773897,-0.027468215717988857
6331,Leander Dendoncker,-0.16034153,0.056296866,-0.21663842,137,93,-0.15516922038088563,0.05448083980109102,-0.20965008069110172
6332,Thomas Vermaelen,0.12587953,0.09770807,0.028171461,157,142,0.07978279489866445,0.06192764765779737,0.017855150598875234
6333,Miguel Borja,-0.060037103,-0.060255192,0.00021808792,4,5,-1.0806678771972655,-1.0845934867858886,0.003925582766532898
6334,Luis Muriel,-0.6465039,0.19530617,-0.8418101,72,103,-0.5649063332566937,0.17065587090057077,-0.7355622226752124
6335,Lamine Gassama,0.1515866,0.061237574,0.090349026,67,93,0.14669671622655725,0.05926216802289409,0.08743454307638189
6336,Rafał Kurzawa,0.25907353,0.24351148,0.015562051,73,78,0.2989309995602339,0.2809747793735602,0.017956212545052554
6337,Yoshinori Muto,-0.039485794,-0.029745962,-0.009739833,38,81,-0.043873104048363955,-0.03305106987187892,-0.010822036384064475
6338,Tomoaki Makino,-0.1641899,-0.09634523,-0.067844674,162,93,-0.1588934518957651,-0.09323732314571258,-0.06565613387733378
6339,Gotoku Sakai,-0.041808635,-0.056215078,0.014406441,38,93,-0.040459968710458406,-0.05440168996011057,0.013941717404191213
6340,Sławomir Peszko,-0.017412256,0.00056722504,-0.01797948,20,15,-0.10447353521982829,0.0034033502141634624,-0.1078768809636434
6342,Balbouli,0.0069486406,0.08598593,-0.079037294,57,97,0.006447192319889658,0.07978076049961995,-0.07333357309557728
6343,Harold Cummings,0.017938124,0.012151437,0.005786687,32,52,0.031046752746288594,0.02103133384998028,0.01001542004255148
6344,Luis Ovalle,0.082007155,0.076833405,0.0051737516,57,97,0.07608911180004631,0.07128872822240456,0.004800388186248308
6345,Rami Bedoui,0.19843651,0.16261859,0.035817925,143,97,0.18411634386200265,0.15088323219535277,0.033233126414190864
6346,Adolfo Machado,0.191001,0.19494991,-0.003948896,60,97,0.17721742453034392,0.18088136260042487,-0.0036639242442612794
